Ontology	Key Notion	GPT Version	Prompt	Response
protoOKN	framework	4	Construct an ontology focused on the following: framework. Provide it in valid Turtle/RDF format, excluding any extra text.	@prefix owl: <http://www.w3.org/2002/07/owl#> .@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .@prefix framework: <http://www.example.org/framework#> .<http://www.example.org/framework>    a owl:Ontology ;    rdfs:comment "A simple ontology focused on the concept of framework" ;    rdfs:label "Framework Ontology" .framework:Framework    a owl:Class ;    rdfs:label "Framework" ;    rdfs:comment "The class of all types of technology, or construction design templates generally referred as frameworks." .framework:hasType    a owl:DatatypeProperty ;    rdfs:domain framework:Framework ;    rdfs:range xsd:string ;    rdfs:label "has type" ;    rdfs:comment "The type of the framework." .framework:createdAt    a owl:DatatypeProperty ;    rdfs:domain framework:Framework ;    rdfs:range xsd:date ;    rdfs:label "created at" ;    rdfs:comment "The creation date of the framework." .framework:createdBy    a owl:ObjectProperty ;    rdfs:comment "A property linking a framework to its creator" ;    rdfs:domain framework:Framework ;    rdfs:range framework:Creator ;    rdfs:label "created by" .framework:Creator     a owl:Class ;    rdfs:comment "The class of all entities that can create a framework." ;    rdfs:label "Creator" .framework:hasName    a owl:DatatypeProperty ;    rdfs:domain framework:Creator ;    rdfs:range xsd:string ;    rdfs:label "has name" ;    rdfs:comment "The name of the creator entity." .
protoOKN	software library	4	Construct an ontology focused on the following: software library. Provide it in valid Turtle/RDF format, excluding any extra text.	```turtle@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .@prefix owl: <http://www.w3.org/2002/07/owl#> .@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .@prefix swlib: <http://example.com/swlib#> .swlib:SoftwareLibrary rdf:type rdfs:Class .swlib:hasName rdf:type rdf:Property ;  rdfs:domain swlib:SoftwareLibrary ;  rdfs:range xsd:string .swlib:hasVersion rdf:type rdf:Property ;  rdfs:domain swlib:SoftwareLibrary ;  rdfs:range xsd:string .swlib:isWrittenIn rdf:type rdf:Property ;  rdfs:domain swlib:SoftwareLibrary ;  rdfs:range swlib:ProgrammingLanguage .swlib:hasFunctionality rdf:type rdf:Property ;  rdfs:domain swlib:SoftwareLibrary ;  rdfs:range swlib:Functionality .swlib:isCompatibleWith rdf:type rdf:Property ;  rdfs:domain swlib:SoftwareLibrary ;  rdfs:range swlib:OperatingSystem .swlib:Functionality rdf:type rdfs:Class .swlib:OperatingSystem rdf:type rdfs:Class .swlib:ProgrammingLanguage rdf:type rdfs:Class .swlib:hasName rdf:type rdf:Property ;  rdfs:domain swlib:ProgrammingLanguage ;  rdfs:range xsd:string .swlib:hasName rdf:type rdf:Property ;  rdfs:domain swlib:OperatingSystem ;  rdfs:range xsd:string .swlib:hasName rdf:type rdf:Property ;  rdfs:domain swlib:Functionality ;  rdfs:range xsd:string .```
protoOKN	software package	4	Construct an ontology focused on the following: software package. Provide it in valid Turtle/RDF format, excluding any extra text.	Here is a simple ontology of a software package provided in Turtle/RDF format.```@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .@prefix owl: <http://www.w3.org/2002/07/owl#> .@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .@prefix swp: <http://www.example.org/softwarePackage#> .swp:SoftwarePackage rdf:type rdfs:Class .swp:hasName rdf:type rdf:Property ;    rdfs:domain swp:SoftwarePackage ;    rdfs:range xsd:string .swp:hasVersion rdf:type rdf:Property ;    rdfs:domain swp:SoftwarePackage ;    rdfs:range xsd:string .swp:belongsToCategory rdf:type rdf:Property ;    rdfs:domain swp:SoftwarePackage ;    rdfs:range swp:SoftwareCategory .swp:SoftwareCategory rdf:type rdfs:Class .swp:hasName rdf:type rdf:Property ;    rdfs:domain swp:SoftwareCategory ;    rdfs:range xsd:string .```This hypothetical ontology describes a software package (`swp:SoftwarePackage`) with a name (`swp:hasName`) and version number (`swp:hasVersion`). The software package is also associated with a category (`swp:belongsToCategory`) defined as `swp:SoftwareCategory`, which also has a name property (`swp:hasName`). Remember that this is just a simple representation and real-world ontology for a software package could be much more complex.
protoOKN	library	4	Construct an ontology focused on the following: library. Provide it in valid Turtle/RDF format, excluding any extra text.	```turtle@prefix ex: <http://example.com/> .@prefix owl: <http://www.w3.org/2002/07/owl#> .@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .ex:Library rdf:type owl:Class ;ex:hasBook rdf:type owl:ObjectProperty ;      rdfs:domain ex:Library ;      rdfs:range ex:Book .ex:Book rdf:type owl:Class .ex:hasAuthor rdf:type owl:ObjectProperty ;       rdfs:domain ex:Book ;       rdfs:range ex:Author .ex:Author rdf:type owl:Class .ex:hasGenre rdf:type owl:ObjectProperty ;      rdfs:domain ex:Book ;      rdfs:range ex:Genre .ex:Genre rdf:type owl:Class .ex:hasNumberOfBooks rdf:type owl:DatatypeProperty ;      rdfs:domain ex:Library ;      rdfs:range xsd:integer .ex:authorName rdf:type owl:DatatypeProperty ;      rdfs:domain ex:Author ;      rdfs:range xsd:string .ex:bookTitle rdf:type owl:DatatypeProperty ;      rdfs:domain ex:Book ;      rdfs:range xsd:string .ex:genreName rdf:type owl:DatatypeProperty ;      rdfs:domain ex:Genre ;      rdfs:range xsd:string .```
protoOKN	package	4	Construct an ontology focused on the following: package. Provide it in valid Turtle/RDF format, excluding any extra text.	```turtle@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .@prefix owl: <http://www.w3.org/2002/07/owl#> .@prefix ex: <http://www.example.org/> .ex:Package rdf:type owl:Class ;    rdfs:label "Package"@en ;    rdfs:comment "A box or bag in which things are packed for transport, storage, or sale."@en .ex:hasWeight rdf:type owl:DatatypeProperty ;    rdfs:domain ex:Package ;    rdfs:range xsd:float ;    rdfs:label "has weight"@en ;    rdfs:comment "Relates a package to its weight."@en .ex:hasSize rdf:type owl:DatatypeProperty ;    rdfs:domain ex:Package ;    rdfs:range ex:Size ;    rdfs:label "has size"@en ;    rdfs:comment "Relates a package to its size."@en .ex:Size rdf:type owl:Class ;    rdfs:label "Size"@en ;    rdfs:comment "The overall dimensions or magnitude of a thing."@en .ex:hasContent rdf:type owl:ObjectProperty ;    rdfs:domain ex:Package ;    rdfs:range ex:Content ;    rdfs:label "has content"@en ;    rdfs:comment "Relates a package to its content."@en .ex:Content rdf:type owl:Class ;    rdfs:label "Content"@en ;    rdfs:comment "The things that are held or included in something."@en .```
protoOKN	research institution	4	Construct an ontology focused on the following: research institution. Provide it in valid Turtle/RDF format, excluding any extra text.	```turtle@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .@prefix owl: <http://www.w3.org/2002/07/owl#> .@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .@prefix res: <http://www.example.org/researchInstitution#> .res:ResearchInstitution rdf:type rdfs:Class ;    rdfs:label "Research Institution"@en ;    rdfs:comment "An organization that conducts research."@en .res:hasName rdf:type rdf:Property ;    rdfs:label "has name"@en ;    rdfs:comment "The name of the research institution."@en ;    rdfs:domain res:ResearchInstitution ;    rdfs:range xsd:string .res:hasLocation rdf:type rdf:Property ;    rdfs:label "has location"@en ;    rdfs:comment "The location of the research institution."@en ;    rdfs:domain res:ResearchInstitution ;    rdfs:range xsd:string .res:hasResearchFocus rdf:type rdf:Property ;    rdfs:label "has research focus"@en ;    rdfs:comment "The main field of research at the institution."@en ;    rdfs:domain res:ResearchInstitution ;    rdfs:range xsd:string .res:Researcher rdf:type rdfs:Class ;    rdfs:label "Researcher"@en ;    rdfs:comment "A person who conducts research."@en .res:worksAt rdf:type rdf:Property ;    rdfs:label "works at"@en ;    rdfs:comment "The research institution where the researcher works."@en ;    rdfs:domain res:Researcher ;    rdfs:range res:ResearchInstitution .```In the above Turtle/RDF format, we defined `ResearchInstitution` and `Researcher` as classes, while `hasName`, `hasLocation`, `hasResearchFocus`, and `worksAt` are properties. The `ResearchInstitution` class has the properties `hasName`, `hasLocation`, and `hasResearchFocus`, specifying the name, location, and research focus of the research institution, respectively. Similarly, the `Researcher` interacts with the `ResearchInstitution` class via the `worksAt` property, indicating which research institution the researcher works at.
protoOKN	institution	4	Construct an ontology focused on the following: institution. Provide it in valid Turtle/RDF format, excluding any extra text.	```turtle@prefix : <http://example.org/institution#> .@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .@prefix owl: <http://www.w3.org/2002/07/owl#> .@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .:Institution rdf:type rdfs:Class .:PublicInstitution rdf:type rdfs:Class ;    rdfs:subClassOf :Institution .:PrivateInstitution rdf:type rdfs:Class ;    rdfs:subClassOf :Institution .:name rdf:type rdf:Property ;    rdfs:domain :Institution ;    rdfs:range xsd:string .:location rdf:type rdf:Property ;    rdfs:domain :Institution ;    rdfs:range xsd:string .:founded rdf:type rdf:Property ;    rdfs:domain :Institution ;    rdfs:range xsd:date .:Institution rdf:type owl:Class ;    rdfs:subClassOf owl:Thing ;    rdfs:comment "A complex structure composed of different people who unite to meet a need or to pursue collective goals".```
protoOKN	interet	4	Construct an ontology focused on the following: interet. Provide it in valid Turtle/RDF format, excluding any extra text.	@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .@prefix owl: <http://www.w3.org/2002/07/owl#> .@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .@prefix ont: <http://example.org/ontology#> .ont:Interest rdf:type rdfs:Class .ont:hasInterest rdf:type rdf:Property ;    rdfs:label "has interest" ;    rdfs:domain ont:Person ;    rdfs:range ont:Interest .ont:Person rdf:type rdfs:Class .ont:Music rdf:type ont:Interest .ont:Sports rdf:type ont:Interest .ont:Art rdf:type ont:Interest .ont:Computer rdf:type ont:Interest .ont:Reading rdf:type ont:Interest .ont:John rdf:type ont:Person ;    ont:hasInterest ont:Music .ont:Amy rdf:type ont:Person ;    ont:hasInterest ont:Art ;    ont:hasInterest ont:Reading .ont:Mike rdf:type ont:Person ;    ont:hasInterest ont:Computer .ont:Dave rdf:type ont:Person ;    ont:hasInterest ont:Sports ;    ont:hasInterest ont:Computer .
protoOKN	research area	4	Construct an ontology focused on the following: research area. Provide it in valid Turtle/RDF format, excluding any extra text.	@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .@prefix ont: <http://example.com/ontology#> .ont:ResearchArea rdf:type rdfs:Class .ont:hasTitle rdf:type rdf:Property ;    rdfs:domain ont:ResearchArea ;    rdfs:range xsd:string .ont:hasDepartment rdf:type rdf:Property ;    rdfs:domain ont:ResearchArea ;    rdfs:range ont:Department .ont:Department rdf:type rdfs:Class .ont:hasSupervisor rdf:type rdf:Property ;    rdfs:domain ont:ResearchArea ;    rdfs:range ont:Supervisor .ont:Supervisor rdf:type rdfs:Class .ont:hasStudent rdf:type rdf:Property ;    rdfs:domain ont:ResearchArea ;    rdfs:range ont:Student .ont:Student rdf:type rdfs:Class .ont:hasFunding rdf:type rdf:Property ;    rdfs:domain ont:ResearchArea ;    rdfs:range ont:Funding .ont:Funding rdf:type rdfs:Class .ont:hasPublication rdf:type rdf:Property ;    rdfs:domain ont:ResearchArea ;    rdfs:range ont:Publication .ont:Publication rdf:type rdfs:Class .
protoOKN	researcher	4	Construct an ontology focused on the following: researcher. Provide it in valid Turtle/RDF format, excluding any extra text.	```@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .@prefix res: <http://www.example.com/ontology/researcher#> .res:Researcher a rdfs:Class .res:name a rdf:Property ;    rdfs:domain res:Researcher ;    rdfs:range xsd:string .res:age a rdf:Property ;    rdfs:domain res:Researcher ;    rdfs:range xsd:integer .res:worksInField a rdf:Property ;    rdfs:domain res:Researcher ;    rdfs:range res:ResearchField .res:ResearchField a rdfs:Class .res:hasQualification a rdf:Property ;    rdfs:domain res:Researcher ;    rdfs:range res:ResearchQualification .res:ResearchQualification a rdfs:Class .res:hasPublication a rdf:Property ;    rdfs:domain res:Researcher ;    rdfs:range res:Publication .res:Publication a rdfs:Class .res:belongsInstitution a rdf:Property ;    rdfs:domain res:Researcher ;    rdfs:range res:ResearchInstitution .res:ResearchInstitution a rdfs:Class .```
protoOKN	speciality	4	Construct an ontology focused on the following: speciality. Provide it in valid Turtle/RDF format, excluding any extra text.	@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .@prefix spt: <http://www.speciality.com/> .spt:speciality rdf:type rdfs:Class .spt:medicine_speciality rdf:type rdfs:Class ;  rdfs:subClassOf spt:speciality .spt:engineering_speciality rdf:type rdfs:Class ;  rdfs:subClassOf spt:speciality .spt:cardiology rdf:type spt:medicine_speciality .spt:neurology rdf:type spt:medicine_speciality .spt:civil_engineering rdf:type spt:engineering_speciality .spt:mechanical_engineering rdf:type spt:engineering_speciality .spt:hasSpeciality rdf:type rdf:Property ;  rdfs:domain spt:Professional ;  rdfs:range spt:speciality .spt:Professional a rdfs:Class ;  rdfs:label "Professional"^^xsd:string .spt:doctor rdf:type spt:Professional ;  spt:hasSpeciality spt:cardiology .spt:engineer rdf:type spt:Professional ;  spt:hasSpeciality spt:civil_engineering .spt:doctor rdf:type spt:Professional ;  spt:hasSpeciality spt:neurology .spt:engineer rdf:type spt:Professional ;  spt:hasSpeciality spt:mechanical_engineering .
protoOKN	reviewer	4	Construct an ontology focused on the following: reviewer. Provide it in valid Turtle/RDF format, excluding any extra text.	```rdf@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .@prefix reviewer: <http://www.example.com/reviewer#> .# Class Definitionsreviewer:Reviewer    rdf:type rdfs:Class ;    rdfs:comment "An individual who reviews items or experiences" ;    rdfs:label "Reviewer" .reviewer:Item    rdf:type rdfs:Class ;    rdfs:comment "An item or experience that a reviewer can review" ;    rdfs:label "Item" .reviewer:Review    rdf:type rdfs:Class ;    rdfs:comment "A review of an item or experience by a reviewer" ;    rdfs:label "Review" .# Property Definitionsreviewer:reviews    rdf:type rdf:Property ;    rdfs:domain reviewer:Reviewer ;    rdfs:range reviewer:Review ;    rdfs:comment "Indicates that a reviewer has issued a review" ;    rdfs:label "reviews" .reviewer:hasReviewer    rdf:type rdf:Property ;    rdfs:domain reviewer:Review ;    rdfs:range reviewer:Reviewer ;    rdfs:comment "Indicates that a review is associated with a reviewer" ;    rdfs:label "hasReviewer" .reviewer:aboutItem    rdf:type rdf:Property ;    rdfs:domain reviewer:Review ;    rdfs:range reviewer:Item ;    rdfs:comment "Indicates the item or experience that a review is about" ;    rdfs:label "aboutItem" .# Individual Definitionsreviewer:John_Doe rdf:type reviewer:Reviewer .reviewer:Book_A rdf:type reviewer:Item .reviewer:Review_1    rdf:type reviewer:Review ;    reviewer:hasReviewer reviewer:John_Doe ;    reviewer:aboutItem reviewer:Book_A .```This file defines an ontology about reviewers, including classes for reviewers, items (which can be reviewed), and reviews. It also includes properties that connect reviewers to their reviews, and reviews to the items they are about. Finally, individual instances of these classes are given to serve as examples or test cases.
protoOKN	interest	4	Construct an ontology focused on the following: interest. Provide it in valid Turtle/RDF format, excluding any extra text.	```turtle@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .@prefix interestOntology: <http://www.example.org/interestOntology#> .#Defining ClassesinterestOntology:Interest   rdf:type rdfs:Class ;  rdfs:label "Interest" ;  rdfs:comment "A class to denote interest in a particular subject" .interestOntology:Subject   rdf:type rdfs:Class ;  rdfs:label "Subject" ;  rdfs:comment "A class to denote a particular subject of interest" .#Defining PropertiesinterestOntology:hasInterest   rdf:type rdf:Property ;  rdfs:label "has interest" ;  rdfs:comment "A property that links an individual to an interest" ;  rdfs:domain interestOntology:Individual ;  rdfs:range interestOntology:Interest .interestOntology:relatedToSubject  rdf:type rdf:Property ;  rdfs:label "related to subject" ;  rdfs:comment "A property that links an interest to a particular subject" ;  rdfs:domain interestOntology:Interest ;  rdfs:range interestOntology:Subject .#Creating InstancesinterestOntology:mathInterest   rdf:type interestOntology:Interest ;  rdfs:label "Interest in Mathematics" .interestOntology:mathSubject  rdf:type interestOntology:Subject ;  rdfs:label "Mathematics" ;  rdfs:comment "The subject of Mathematics" .#Linking InstancesinterestOntology:mathInterest  interestOntology:relatedToSubject interestOntology:mathSubject .```
protoOKN	research interest	4	Construct an ontology focused on the following: research interest. Provide it in valid Turtle/RDF format, excluding any extra text.	@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .@prefix : <http://example.org/researchInterest#> .:ResearchInterest a rdfs:Class ;  rdfs:label "Research Interest" ;  rdfs:comment "Area of interest for research" .:hasResearchInterest a rdf:Property ;  rdfs:label "has research interest" ;  rdfs:comment "Indicates the research interest of a researcher" ;  rdfs:domain :Researcher ;  rdfs:range :ResearchInterest .:Researcher a rdfs:Class ;  rdfs:label "Researcher" ;  rdfs:comment "A person who conducts research in a particular research interest area" .:John :hasResearchInterest :ArtificialIntelligence .:ArtificialIntelligence a :ResearchInterest ;  rdfs:label "Artificial Intelligence" ;  rdfs:comment "A domain of research that focuses on creating machines that can act intelligently" .:Susan :hasResearchInterest :QuantumComputing .:QuantumComputing a :ResearchInterest ;  rdfs:label "Quantum Computing" ;  rdfs:comment "Research area focused on the development of computer based on quantum theory" .:Jason :hasResearchInterest :ClimateChange .:ClimateChange a :ResearchInterest ;  rdfs:label "Climate Change" ;  rdfs:comment "Field of research that studies changes in climate patterns" .
protoOKN	judge	4	Construct an ontology focused on the following: judge. Provide it in valid Turtle/RDF format, excluding any extra text.	```@prefix : <http://www.example.com/#> .@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .@prefix owl: <http://www.w3.org/2002/07/owl#> .@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .:Judge rdf:type owl:Class .:hasName rdf:type owl:DatatypeProperty ;    rdfs:domain :Judge ;    rdfs:range xsd:string .:SpecializesIn rdf:type owl:ObjectProperty ;    rdfs:domain :Judge ;    rdfs:range :FieldOfLaw .:FieldOfLaw rdf:type owl:Class .:SitsIn rdf:type owl:ObjectProperty ;    rdfs:domain :Judge ;    rdfs:range :Court .:Court rdf:type owl:Class .:EmployedBy rdf:type owl:ObjectProperty ;    rdfs:domain :Judge ;    rdfs:range :Institution .:Institution rdf:type owl:Class .:CompletedEducationAt rdf:type owl:ObjectProperty ;    rdfs:domain :Judge ;    rdfs:range :EducationalInstitution.:EducationalInstitution rdf:type owl:Class .:hasExperience rdf:type owl:DatatypeProperty ;    rdfs:domain :Judge ;    rdfs:range xsd:nonNegativeInteger .```
protoOKN	provider	4	Construct an ontology focused on the following: provider. Provide it in valid Turtle/RDF format, excluding any extra text.	```@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .@prefix owl: <http://www.w3.org/2002/07/owl#> .@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .@prefix : <http://www.example.org/provider#> .:Provider a rdfs:Class ;    rdfs:comment "An entity that provides a service or product" ;    rdfs:label "Provider" :ServiceProvider a rdfs:Class ;    rdfs:subClassOf :Provider ;     rdfs:comment "A provider that offers a service" ;    rdfs:label "ServiceProvider" .:ProductProvider a rdfs:Class ;    rdfs:subClassOf :Provider ;     rdfs:comment "A provider that delivers a product" ;    rdfs:label "ProductProvider" .:provides a rdf:Property ;    rdfs:domain :Provider ;    rdfs:range [ a rdfs:Class ; owl:unionOf ( :Service :Product ) ] ;    rdfs:comment "The entity that the Provider provides to Consumers" ;    rdfs:label "provides" .:Service a rdfs:Class ;    rdfs:comment "A service that can be provided by a Service Provider" ;    rdfs:label "Service" .:Product a rdfs:Class ;    rdfs:comment "A product that can be provided by a Product Provider" ;    rdfs:label "Product" .```
protoOKN	language	4	Construct an ontology focused on the following: language. Provide it in valid Turtle/RDF format, excluding any extra text.	```turtle@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .@prefix owl: <http://www.w3.org/2002/07/owl#> .@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .@prefix lang: <http://www.example.org/language#> .lang:Language a rdfs:Class ;lang:hasName a rdf:Property ;  rdfs:domain lang:Language ;  rdfs:range xsd:string ;  lang:hasOrigin a rdf:Property ;  rdfs:domain lang:Language ;  rdfs:range lang:GeographicalArea ; lang:GeographicalArea a rdfs:Class ;  rdfs:comment "The geographical area or region where the language originated or is predominantly spoken" .  lang:hasNumberOfSpeakers a rdf:Property ;  rdfs:domain lang:Language ;  rdfs:range xsd:integer ;lang:hasDialect a rdf:Property ;  rdfs:domain lang:Language ;  rdfs:range lang:Dialect ;  lang:Dialect a rdfs:Class ;  rdfs:comment "A particular form of a language which is unique to a specific region or social group" .lang:isWrittenInScript a rdf:Property ;  rdfs:domain lang:Language ;  rdfs:range lang:Script ;lang:Script a rdfs:Class ;  rdfs:comment "A set of visible or tactile signs used to represent units of language in a systematic way" .lang:isRelatedTo a rdf:Property ;  rdfs:domain lang:Language ;  rdfs:range lang:Language .```
protoOKN	cost	4	Construct an ontology focused on the following: cost. Provide it in valid Turtle/RDF format, excluding any extra text.	@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .@prefix cost: <http://example.org/cost#> .cost:Cost rdf:type rdfs:Class .cost:hasAmount rdf:type rdf:Property ;    rdfs:domain cost:Cost ;    rdfs:range xsd:decimal .cost:hasCurrency rdf:type rdf:Property ;    rdfs:domain cost:Cost ;    rdfs:range xsd:string .cost:associatedWith rdf:type rdf:Property ;    rdfs:domain cost:Cost ;    rdfs:range cost:GoodOrService .cost:GoodOrService rdf:type rdfs:Class .cost:hasDescription rdf:type rdf:Property ;    rdfs:domain cost:GoodOrService ;    rdfs:range xsd:string .
